Brookside_Farm_931EB ,  40EF877A-A5DE-4A46-8844-A0E11FD931EB , Brookside Farm , 404213.0 , 559414.0
Bungalow_Farm_44D37 ,  B2582D83-52EA-4608-8848-393105D44D37 , Bungalow Farm , 493003.0 , 500771.0
Burnholme_Farm_E1911 ,  3D7B3E7C-E165-49CC-ADE7-70CCEFAE1911 , Burnholme Farm , 408763.0 , 515220.0
Burnside_Farm_D9B79 ,  CFDAEE18-77BE-45B5-83E2-AF7485DD9B79 , Burnside Farm , 414647.0 , 567942.0
Cabin_House_Poultry_Farm_BE722 ,  6BBC6BFD-301B-4BC6-8072-FC43ED4BE722 , Cabin House Poultry Farm , 411832.0 , 526094.0
Calf_Close_Farm_3F0C9 ,  1A4C69F0-EA06-4BEA-94F2-BC28A693F0C9 , Calf Close Farm , 440436.0 , 542854.0
Cherry_Bank_farm_7C438 ,  0E17C2DC-CFC1-4B1A-8C8D-DF802337C438 , Cherry Bank farm , 477298.0 , 507506.0
Cherry_Tree_Farm_CD91C ,  0E208299-C449-4B8B-A823-9D72285CD91C , Cherry Tree Farm , 430966.0 , 529656.0
Chestnut_Farm_556B2 ,  72E28042-BC70-49D8-8D62-159095A556B2 , Chestnut Farm , 451441.0 , 506868.0
Chibburn_Farm_EBF42 ,  20BCF331-03E5-4554-96EF-574AE05EBF42 , Chibburn Farm , 425488.0 , 597687.0
Church_Farm_38D01 ,  FE5780AB-20BF-431E-A69C-236092F38D01 , Church Farm , 431510.0 , 572320.0
Crow_Hall_Farm_5B024 ,  19120AA8-DBBF-4BB7-97E3-296195A5B024 , Crow Hall Farm , 432785.0 , 574615.0
Claypit_Farm_3FBF3 ,  0E68983F-FDC7-4DA6-A639-5347D103FBF3 , Claypit Farm , 446399.0 , 533671.0
Clifton_Lane_Farm_73591 ,  71DDB26C-54BF-45CD-AECE-5BC8C0C73591 , Clifton Lane Farm , 420973.0 , 582571.0
Coalford_Lane_Farm_82742 ,  641A33C1-399E-49AD-AE6A-0965A2F82742 , Coalford Lane Farm , 433944.0 , 543843.0
Coatham_Lane_Farm_5A5FB ,  9A38C091-785C-4A0E-B4F4-EDDCC815A5FB , Coatham Lane Farm , 427723.0 , 520384.0
Coldstream_Farm_Bungalow_2D6E6 ,  D3C33BA6-06EC-4F98-9A38-377964A2D6E6 , Coldstream Farm Bungalow , 425761.0 , 536719.0
Coldwell_Burn_Farm_6ABA1 ,  1984FE0D-7D44-46A3-A013-8F982886ABA1 , Coldwell Burn Farm , 437547.0 , 543929.0
Copelaw_Farm_Cottages_8C469 ,  473D88E4-183A-4B4E-B3F6-9BF2CB78C469 , Copelaw Farm Cottages , 429264.0 , 525887.0
Coppice_Farm_F7C67 ,  33EC7BE9-E85B-4654-BF76-2A0CB8FF7C67 , Coppice Farm , 441785.0 , 523088.0
Corbie_Farm_32006 ,  BBB49256-4A5D-4DDB-978E-78DAE5032006 , Corbie Farm , 435143.0 , 538991.0
Cottage_Farm_9B38B ,  A92D6158-256E-4C84-B72F-94A59629B38B , Cottage Farm , 417749.0 , 528017.0
Council_Farm_7394F ,  466EDF34-8C2F-46BD-835C-E13455B7394F , Council Farm , 416696.0 , 520818.0
Crabtree_Farm_BCAC3 ,  21046159-0004-4277-81F7-73D89D9BCAC3 , Crabtree Farm , 450099.0 , 505866.0
Crookfoot_Farm_DE746 ,  2954C2CA-DC17-48A9-814C-B8E8249DE746 , Crookfoot Farm , 443114.0 , 530823.0
Crow's_Meadow_Farm_6F660 ,  938165DF-220E-403B-B5AC-75241A96F660 , Crow's Meadow Farm , 446817.0 , 529394.0
Crow_Wood_Farm_Covert_996F4 ,  6E333849-FF5A-476C-8624-3A96DE6996F4 , Crow Wood Farm Covert , 455708.0 , 508001.0
Dale_View_Farm_81B96 ,  6C66A2AB-4A83-4569-BD99-43BD26F81B96 , Dale View Farm , 450674.0 , 509684.0
Dalton_Gates_Farm_DA2B0 ,  91B6D379-667F-42C2-BA4E-B7E0824DA2B0 , Dalton Gates Farm , 429086.0 , 505152.0
Dapple_Farm_E4406 ,  D5F3CD24-DCDD-4488-BDEF-F8DCD86E4406 , Dapple Farm , 410411.0 , 540096.0
Dean_View_Farm_AB5F8 ,  204A87F4-8574-417E-881A-6B89DBFAB5F8 , Dean View Farm , 420600.0 , 549242.0
Deepdale_Farm_9D94C ,  B24932C1-BC64-46A0-B85B-75637A09D94C , Deepdale Farm , 441143.0 , 500298.0
Deepdale_Farm_86F3C ,  3A314C99-8024-4C7F-BED8-94B7EFE86F3C , Deepdale Farm , 472086.0 , 519134.0
Delholme_Farm_D528D ,  757C4053-EA8E-4923-A531-66957D9D528D , Delholme Farm , 438022.0 , 519484.0
Downland_Farm_9E0F7 ,  E4B997A0-6229-449C-B7A7-F27D7889E0F7 , Downland Farm , 437035.0 , 521794.0
Durhamfield_Farm_449C4 ,  AC8451A4-B65B-4B6B-B100-3C9A2F9449C4 , Durhamfield Farm , 405414.0 , 550822.0
Earsdon_West_Farm_1062E ,  D2EEAFDF-718C-47D9-B72B-9767BED1062E , Earsdon West Farm , 419931.0 , 593887.0
East_Durham_Cathedral_Farm_C8B86 ,  AEC4729F-4476-4630-8894-94AFA60C8B86 , East Durham Cathedral Farm , 432245.0 , 543211.0
East_House_Farm_54F00 ,  5B1F13FD-59A7-486F-8C1C-F9BD8DA54F00 , East House Farm , 433342.0 , 535831.0
East_House_Farm_3790E ,  958DD950-8009-461A-8240-1D2D9DC3790E , East House Farm , 424698.0 , 509331.0
East_Moor_Farm_26E72 ,  FF0D6A73-B818-40F5-9607-3F983D026E72 , East Moor Farm , 427659.0 , 591027.0
East_Moor_Leazes_Farm_Bungalow_EFC2F ,  F989EB74-56EC-4CE6-A414-AE76FB6EFC2F , East Moor Leazes Farm Bungalow , 429696.0 , 546149.0
East_Park_Farm_991FD ,  C29C2A2F-9C64-4DFF-867F-A887C25991FD , East Park Farm , 411334.0 , 562550.0
Eddlethorpe_Farm_B272D ,  DB98ABCA-9635-4248-ADF5-86E70E2B272D , Eddlethorpe Farm , 436046.0 , 516532.0
Elm_Court_Farm_B7BF8 ,  282A6B57-28A8-4F9A-B42E-ED9FD6CB7BF8 , Elm Court Farm , 417015.0 , 553430.0
Evenfield_Farm_B175A ,  95D23BEA-7306-447C-B32F-8C6F512B175A , Evenfield Farm , 414503.0 , 524662.0
Farfields_Farm_052EA ,  01AEAE13-A64C-46EB-BEE5-AE351AF052EA , Farfields Farm , 437439.0 , 516725.0
Farm_Plantation_27BC1 ,  59BC25A6-AACD-489D-92CB-496CF9C27BC1 , Farm Plantation , 421523.0 , 543475.0
Feather_Hill_Farm_F99F3 ,  E29A793B-C27D-4FAE-951B-327E31DF99F3 , Feather Hill Farm , 426425.0 , 500232.0
Fell_Farm_96DCF ,  9F5FB783-6484-4F2D-9ADB-477A1D296DCF , Fell Farm , 413109.0 , 562759.0
Field_House_Farm_2DE00 ,  53FEEC72-700F-4D31-A93A-4F535482DE00 , Field House Farm , 448253.0 , 526748.0
Finely_Farm_6A25F ,  E6DFC0EF-BDF9-46FC-93F0-95C24DC6A25F , Finely Farm , 413969.0 , 547377.0
Fir_Tree_Farm_62ECD ,  17EE4F86-8144-487B-A2A6-E8332E062ECD , Fir Tree Farm , 431722.0 , 521582.0
Fontburn_Farmhouse_CC3D6 ,  046C322E-18DC-42EF-8DB9-CBB30D7CC3D6 , Fontburn Farmhouse , 405585.0 , 593455.0
Forge_Farm_House_CF4BC ,  781AA993-DE78-4377-A72B-755E179CF4BC , Forge Farm House , 427460.0 , 549707.0
Lambs_House_Farm_00064 ,  DAD4FDB9-2164-489B-B474-625005900064 , Lambs House Farm , 446790.0 , 532740.0
Shildon_Hill_Farm_Cottages_3B081 ,  F5259957-E687-494A-BDCE-F1CA3893B081 , Shildon Hill Farm Cottages , 403539.0 , 566914.0
Kipperlynn_Farm_7FA8D ,  FA4CC0C8-A4EA-4457-A40C-A6C04937FA8D , Kipperlynn Farm , 406327.0 , 557556.0
Rothley_Crag_Farm_1BB6F ,  03D8D127-DD76-44A3-AEED-0C801E21BB6F , Rothley Crag Farm , 405087.0 , 589507.0
Red_Hill_Farm_202E1 ,  E206DB86-B5C8-438F-A08E-0C756F9202E1 , Red Hill Farm , 438362.0 , 514331.0
Grange_Farm_Cottage_FC3FA ,  E4E8B9E2-FA20-4542-AC01-C9AA5DFFC3FA , Grange Farm Cottage , 436156.0 , 508562.0
Low_Parsons_Byers_Farm_7292A ,  70AC5650-E40F-4E15-B637-032287A7292A , Low Parsons Byers Farm , 400623.0 , 537751.0
St_Trinian's_Farm_3223C ,  56E400E9-A389-4D48-B892-F69A1613223C , St Trinian's Farm , 419303.0 , 501098.0
Barnby_Dales_Farm_854B1 ,  16BDC6AB-CD92-4226-968D-226C168854B1 , Barnby Dales Farm , 481383.0 , 514445.0
Baydale_Farm_C3866 ,  0F60FE59-E769-4427-BDE3-E871738C3866 , Baydale Farm , 426516.0 , 513293.0
Bearpark_Hall_Farm_5A196 ,  C5644AC9-D8AA-4F0E-9677-03A2A365A196 , Bearpark Hall Farm , 424494.0 , 543907.0
Birney_Hill_Farm_Cottage_511F1 ,  0624BFFD-A6EE-431B-98D2-FCE6DA9511F1 , Birney Hill Farm Cottage , 414773.0 , 569617.0
Black_Bull_Farm_3760E ,  CA0CC769-484E-4CAA-8D52-77A1CE93760E , Black Bull Farm , 410395.0 , 516664.0
Bog_House_Farm_3709C ,  87E22C04-5DCD-41FB-92CA-00C24483709C , Bog House Farm , 481151.0 , 512835.0
Brackenbury_Leazes_Farmhouse_FB3B2 ,  C724A92A-F247-40F5-9E6C-E35CEB8FB3B2 , Brackenbury Leazes Farmhouse , 419230.0 , 523742.0
Brass_Sykes_Farm_6E587 ,  8C12AFE9-4EC1-4034-B943-EA2879F6E587 , Brass Sykes Farm , 450518.0 , 505126.0
Brockwell_Farm_CDC96 ,  4D4D5FB7-FBFE-49C1-83DC-75E79E7CDC96 , Brockwell Farm , 417765.0 , 546912.0
Broom_Hall_Farm_Cottages_8D5A0 ,  6F8D3649-035C-4CEF-B7EA-D77E04F8D5A0 , Broom Hall Farm Cottages , 416743.0 , 569201.0
Broomhouse_Farm_952F2 ,  52213FBC-87C5-4644-A274-57739A8952F2 , Broomhouse Farm , 401334.0 , 584813.0
Church_Hill_Farm_1299B ,  B704B0AB-3C7B-4F88-84DE-B290B1A1299B , Church Hill Farm , 412686.0 , 530807.0
Combe_Bank_Farm_AA10D ,  EBB91379-B016-4223-A74F-68DF48FAA10D , Combe Bank Farm , 465581.0 , 516511.0
Coney_Garth_Farm_Cottages_3BEC4 ,  B26F064C-8A30-426F-9149-0CB5E1E3BEC4 , Coney Garth Farm Cottages , 424540.0 , 587380.0
East_Field_Farm_84CDB ,  5745A2DE-39E2-4CAD-B63F-2D7164284CDB , East Field Farm , 425910.0 , 522669.0
Eastgate_Farm_A33A9 ,  6E62EABA-E054-4CA0-B534-0C418BAA33A9 , Eastgate Farm , 439222.0 , 515086.0
Farm_Cottages_8EF90 ,  7243DA39-B21D-4CAF-B893-3955FE68EF90 , Farm Cottages , 421869.0 , 551963.0
Foxrush_Farm_Community_Woodland_43140 ,  6E26D6F6-6676-4FB7-B3F0-9727E1143140 , Foxrush Farm Community Woodland , 458846.0 , 523390.0
Fyling_Park_Farm_54539 ,  675DD7AE-614B-4929-ABB8-9E3CABA54539 , Fyling Park Farm , 493844.0 , 503300.0
Gallawhill_Farm_8F080 ,  E79BC32F-0AF9-4B11-9C12-DC38AD08F080 , Gallawhill Farm , 402768.0 , 559645.0
Galleyburn_Farmhouse_FE0E8 ,  CD425338-3CDF-44D9-8AF2-82DF4A4FE0E8 , Galleyburn Farmhouse , 414020.0 , 556873.0
Garden_House_Farm_80592 ,  AC3A319F-A123-4636-BCFC-C28A1A380592 , Garden House Farm , 405674.0 , 589250.0
Glebe_View_Farm_2E139 ,  D9996654-244C-4E01-9558-29140952E139 , Glebe View Farm , 429711.0 , 510773.0
Green_Acres_Farm_7D86F ,  D98247C2-0802-4508-B01F-02E55FE7D86F , Green Acres Farm , 443877.0 , 532162.0
Green_Bank_Farm_D0941 ,  8292C2E9-88D2-48DE-BB94-4A21878D0941 , Green Bank Farm , 455396.0 , 506789.0
Green_Pasture_Farm_A8E54 ,  AD41B281-3C35-4566-AFF6-74AFB63A8E54 , Green Pasture Farm , 440682.0 , 507258.0
Greystones_Farm_Cottage_AEBE9 ,  555CADB1-7030-4A77-88C0-B9BAD7DAEBE9 , Greystones Farm Cottage , 425739.0 , 520389.0
Grindstone_Law_Farm_Cottage_98253 ,  1BD394BC-692F-432E-8234-E11123598253 , Grindstone Law Farm Cottage , 400398.0 , 572856.0
Hall_Farm_95A82 ,  9AF9E7CE-6F7E-4EAF-9D0E-D05FC9695A82 , Hall Farm , 410278.0 , 511550.0
Hall_Farm_AD597 ,  361DB2D1-E9B4-4314-951F-E355074AD597 , Hall Farm , 438782.0 , 521695.0
Handale_Bank_Farm_C4C8F ,  73A8936C-FD2D-4BBC-94D1-3C4E68EC4C8F , Handale Bank Farm , 472179.0 , 515789.0
Harehill_Farm_38019 ,  6CAE019B-7A42-4F14-9256-E163BA738019 , Harehill Farm , 437341.0 , 541256.0
Hare_Hill_Wind_Farm_EDB8B ,  A13916CF-1E28-4256-96AE-EDF3A95EDB8B , Hare Hill Wind Farm , 437624.0 , 541057.0
Hartford_Bridge_Farm_342AD ,  B1433663-D7FA-422A-B17A-35C7FF1342AD , Hartford Bridge Farm , 423964.0 , 580117.0
Hedley_Grange_Farm_E59BC ,  106FC6E5-EB6E-45CF-88BF-E71BFA5E59BC , Hedley Grange Farm , 407726.0 , 558655.0
Hedley_Hall_Farm_C0729 ,  4F194A61-D308-490D-B6E4-D6085C4C0729 , Hedley Hall Farm , 422222.0 , 556043.0
High_Brockland_Farm_69DBF ,  0A8469EB-D27F-442F-8037-0B522DF69DBF , High Brockland Farm , 428742.0 , 584759.0
High_Close_Farm_5CA51 ,  6599432F-7609-49DB-9D4E-1A8C3B45CA51 , High Close Farm , 417446.0 , 515065.0
High_Cox_House_Farm_445BA ,  4490FBA1-F0A9-49FA-B093-03AC20B445BA , High Cox House Farm , 413757.0 , 527501.0
High_Farm_DD169 ,  11339ED3-A4FB-48FE-BA15-4194F7ADD169 , High Farm , 438359.0 , 520904.0
Highfield_Farm_CCDA4 ,  1BBB3A42-D4D2-4144-A054-E8D96F4CCDA4 , Highfield Farm , 434556.0 , 514622.0
High_Volts_Farm_93249 ,  4AFC81D5-CECB-4714-9511-FA5DF9393249 , High Volts Farm , 445789.0 , 534000.0
Hillhead_Poultry_Farm_8A2D7 ,  8C4E0118-EE93-4604-BD91-EF490AF8A2D7 , Hillhead Poultry Farm , 440078.0 , 563817.0
Hill_House_Farm_34B5A ,  238468B5-DD31-4E8C-BACB-2ADA77E34B5A , Hill House Farm , 434952.0 , 541400.0
Hogarth_Hill_Farm_D0665 ,  B891720A-B00E-4420-8476-1692409D0665 , Hogarth Hill Farm , 493143.0 , 501694.0
Holefield_Farm_Cottage_7190A ,  BAD0A3A3-569E-4B35-A2B6-4AD94677190A , Holefield Farm Cottage , 440533.0 , 544415.0
Holly_Bush_Farm_A61C6 ,  41A6D003-7CB9-41E9-BD5D-151AB97A61C6 , Holly Bush Farm , 488273.0 , 505515.0
Holme_Farm_DBD7C ,  6457281A-F353-484B-9A77-677D563DBD7C , Holme Farm , 449168.0 , 509223.0
Holme_Hill_Farm_B668D ,  A1EA76EA-DF3D-4596-85EF-56B0E93B668D , Holme Hill Farm , 449678.0 , 509118.0
Home_Farm_364D2 ,  6B1831FC-32C5-4FF9-B1C0-F478BEF364D2 , Home Farm , 421524.0 , 577661.0
Home_Farm_88259 ,  99DE7108-DBD2-445A-B18C-375EE2888259 , Home Farm , 435075.0 , 505102.0
Honeysuckle_Farm_D4062 ,  93DAEA12-3332-4161-9A42-6392123D4062 , Honeysuckle Farm , 489205.0 , 505711.0
Howden_Dene_Farm_22189 ,  68B67FD0-3001-4DB2-8F85-1A689E222189 , Howden Dene Farm , 400053.0 , 564421.0
Humble_Knowle_Farm_915FC ,  5D8B6A45-1A43-4362-B7DA-EC6E8A3915FC , Humble Knowle Farm , 438737.0 , 532348.0
Hunters_Field_Farm_D82C8 ,  34E61EF2-C1ED-4B71-B035-1B45584D82C8 , Hunters Field Farm , 409433.0 , 536807.0
Hurworth_Bryan_Farm_D2664 ,  E4E58E57-301E-4421-BAF1-FD0EAA5D2664 , Hurworth Bryan Farm , 438973.0 , 535472.0
Hurworth_Burn_Farm_F2DE9 ,  DEC22C45-FC2A-49E8-96BE-E94F625F2DE9 , Hurworth Burn Farm , 440409.0 , 533334.0
Hurworth_Moor_Farm_256EA ,  E4AA1F91-8834-421C-8250-F3BE2EE256EA , Hurworth Moor Farm , 431644.0 , 512357.0
Hutton_Fields_Farm_AB5A0 ,  AE234E2E-65C5-4907-975F-5DC8144AB5A0 , Hutton Fields Farm , 413358.0 , 511738.0
Ingleby_Lane_Farm_C37FD ,  92161F26-7A75-4D2D-98B3-FBE988EC37FD , Ingleby Lane Farm , 457641.0 , 507592.0
